"id","name","course_url","description","provenance","image_url","special_id","subject"
"khn00092","Reading: History and social studies — How-to Part 1 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-history-passage","Watch Sal work through Part 1 of an SAT Reading: History and social studies passage.","khan Academy","https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSCWDQbH37CoWlD6syeu2cpSu6ExVsao3T667zT0nESGVGSAfi-snPhuzI",,""
"khn00093","Reading: History and social studies — How-to Part 2 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-history-questions","Watch Sal work through Part 2 of an SAT Reading: History and social studies passage.","khan Academy","https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRV1V-OOJgt-a1g3lptp_iTUZcU9CAMmNX88srAd8cN_cbuMKlX2An4q6UB",,""
"khn00094","Misunderstanding evolution: a historian's perspective on Social ...","https://www.khanacademy.org/humanities/ap-us-history/period-6/apush-gilded-age/v/darwinism-vs-social-darwinism-part-2","Does ""survival of the fittest"" apply to human culture? Kim and Emily continue their discussion of the theory of evolution and how Gilded Age sociologists mistakenly applied it to race and class.","khan Academy","https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTZRBSW1fxE23yze4GY8S9IGi2O7fTLhk9qMsF4zoI_yEUW_pbuFyWou5Z7",,""
"khn00095","Reading: Social science — How-to Part 2 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-social-science-questions","Watch Sal work through Part 2 of an SAT Reading: Social science passage.","khan Academy","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyxn3EhDbu5LcEFzkvp-pREYhWLRSHJU84arKQfEu_XyuOqMKBpheVogMI",,""
"khn00096","Roman social and political structures (video) ","https://www.khanacademy.org/humanities/world-history/ancient-medieval/roman-empire/v/roman-social-and-political-structures","Patricians and plebeians; Roman citizens, Senators and Consuls: learn about the political and social structures of ancient Rome.","khan Academy","https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSzQmQY7UjOtGY5GNeFyqlOcAOGrGf_zX9Z7FFghFYGyRD-PNGRtk53Anc",,""
"khn00097","Misunderstanding evolution: a biologist's perspective on Social ...","https://www.khanacademy.org/humanities/ap-us-history/period-6/apush-gilded-age/v/darwinism-vs-social-darwinism-part-1","In the late nineteenth century, sociologists misused Darwin's theory of evolution to justify racism. KA's historian Kim and biologist Emily discuss how evolution really works and how sociologists in the Gilded Age misunderstood its application to human society.","khan Academy","https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSPHKkPo0mDmxuyoXKOs3H4UEOafehgYF9x0G2zLXgffyXHRfLRR0LgJ9qC",,""
"khn00098","Social, political, and environmental characteristics of early civilizations","https://www.khanacademy.org/humanities/world-history/world-history-beginnings/birth-agriculture-neolithic-revolution/a/why-did-human-societies-get-more-complex","The growth of agriculture resulted in intensification, which had important consequences for social organization. Larger groups gave rise to new challenges and required more sophisticated systems of social administration. Complex societies took the forms of larger agricultural villages, cities, city-states, and states, which ...","khan Academy","https://cdn.kastatic.org/googleusercontent/VloqaMqMQSTmQ4AtaHKrJqgpfen_iPMDrbkQpx5k1LPigqA-n107WfAhtA1-SJET-aaXeubNLn3fe8QWf4TkL8ug",,""
"khn00099","Focus on social structures: gender in medieval Muslim societies ...","https://www.khanacademy.org/humanities/world-history/medieval-times/social-institutions-in-the-islamic-world/e/focus-on-social-structures--gender-in-medieval-muslim-societies","""There are myriad historical, geographical, socioeconomic, religious-doctrinal, and legal differences within the category of women and Islam. Much of the variation in the situations of women in the Muslim world is governed by class as well as religious, ethnic, and social considerations. Women of the same social class have ...","khan Academy","https://cdn.kastatic.org/googleusercontent/IHikAHEmxIJ0OjxKHg0E4ifAxbkZVU2E3ZsTbHzH0Tq0Mum-o3HrHzMhepwu4f1EMZaVJNTLMCtBWT-hOCH_U34",,""
"khn00100","Biological explanations of social behavior in animals questions ...","https://www.khanacademy.org/test-prep/mcat/individuals-and-society/biological-explanations-of-social-behavior-in-animals/e/biological-explanations-of-social-behavior-in-animals-questions","Questions pertaining to the biological explanation of social behavior in animals.","khan Academy","https://cdn.kastatic.org/googleusercontent/-TP29QNwYQdeRIvp3kj-l6YZRMD3VWTOCKLZL5VrKPkITiGNISY2DS5hO95FGnJhDoN2yZlpLbyjpsmSb3hz07Q",,""
"khn00101","Reading: Social science — How-to Part 1 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-social-science-passage","Watch Sal work through Part 1 of an SAT Reading: Social science passage.","khan Academy","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6LAPowuyl67k5QwR-VNeQ5XUqmN5MVjQoy4P_5ayYM2PCsjj_wMWl8aYp",,""
"khn00102","Reading: History and social studies — How-to Part 1 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-history-passage","Watch Sal work through Part 1 of an SAT Reading: History and social studies passage.","khan Academy","https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSCWDQbH37CoWlD6syeu2cpSu6ExVsao3T667zT0nESGVGSAfi-snPhuzI",,""
"khn00103","Reading: History and social studies — How-to Part 2 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-history-questions","Watch Sal work through Part 2 of an SAT Reading: History and social studies passage.","khan Academy","https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRV1V-OOJgt-a1g3lptp_iTUZcU9CAMmNX88srAd8cN_cbuMKlX2An4q6UB",,""
"khn00104","Misunderstanding evolution: a historian's perspective on Social ...","https://www.khanacademy.org/humanities/ap-us-history/period-6/apush-gilded-age/v/darwinism-vs-social-darwinism-part-2","Does ""survival of the fittest"" apply to human culture? Kim and Emily continue their discussion of the theory of evolution and how Gilded Age sociologists mistakenly applied it to race and class.","khan Academy","https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTZRBSW1fxE23yze4GY8S9IGi2O7fTLhk9qMsF4zoI_yEUW_pbuFyWou5Z7",,""
"khn00105","Reading: Social science — How-to Part 2 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-social-science-questions","Watch Sal work through Part 2 of an SAT Reading: Social science passage.","khan Academy","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyxn3EhDbu5LcEFzkvp-pREYhWLRSHJU84arKQfEu_XyuOqMKBpheVogMI",,""
"khn00106","Roman social and political structures (video) ","https://www.khanacademy.org/humanities/world-history/ancient-medieval/roman-empire/v/roman-social-and-political-structures","Patricians and plebeians; Roman citizens, Senators and Consuls: learn about the political and social structures of ancient Rome.","khan Academy","https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSzQmQY7UjOtGY5GNeFyqlOcAOGrGf_zX9Z7FFghFYGyRD-PNGRtk53Anc",,""
"khn00107","Misunderstanding evolution: a biologist's perspective on Social ...","https://www.khanacademy.org/humanities/ap-us-history/period-6/apush-gilded-age/v/darwinism-vs-social-darwinism-part-1","In the late nineteenth century, sociologists misused Darwin's theory of evolution to justify racism. KA's historian Kim and biologist Emily discuss how evolution really works and how sociologists in the Gilded Age misunderstood its application to human society.","khan Academy","https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSPHKkPo0mDmxuyoXKOs3H4UEOafehgYF9x0G2zLXgffyXHRfLRR0LgJ9qC",,""
"khn00108","Social, political, and environmental characteristics of early civilizations","https://www.khanacademy.org/humanities/world-history/world-history-beginnings/birth-agriculture-neolithic-revolution/a/why-did-human-societies-get-more-complex","The growth of agriculture resulted in intensification, which had important consequences for social organization. Larger groups gave rise to new challenges and required more sophisticated systems of social administration. Complex societies took the forms of larger agricultural villages, cities, city-states, and states, which ...","khan Academy","https://cdn.kastatic.org/googleusercontent/VloqaMqMQSTmQ4AtaHKrJqgpfen_iPMDrbkQpx5k1LPigqA-n107WfAhtA1-SJET-aaXeubNLn3fe8QWf4TkL8ug",,""
"khn00109","Focus on social structures: gender in medieval Muslim societies ...","https://www.khanacademy.org/humanities/world-history/medieval-times/social-institutions-in-the-islamic-world/e/focus-on-social-structures--gender-in-medieval-muslim-societies","""There are myriad historical, geographical, socioeconomic, religious-doctrinal, and legal differences within the category of women and Islam. Much of the variation in the situations of women in the Muslim world is governed by class as well as religious, ethnic, and social considerations. Women of the same social class have ...","khan Academy","https://cdn.kastatic.org/googleusercontent/IHikAHEmxIJ0OjxKHg0E4ifAxbkZVU2E3ZsTbHzH0Tq0Mum-o3HrHzMhepwu4f1EMZaVJNTLMCtBWT-hOCH_U34",,""
"khn00110","Biological explanations of social behavior in animals questions ...","https://www.khanacademy.org/test-prep/mcat/individuals-and-society/biological-explanations-of-social-behavior-in-animals/e/biological-explanations-of-social-behavior-in-animals-questions","Questions pertaining to the biological explanation of social behavior in animals.","khan Academy","https://cdn.kastatic.org/googleusercontent/-TP29QNwYQdeRIvp3kj-l6YZRMD3VWTOCKLZL5VrKPkITiGNISY2DS5hO95FGnJhDoN2yZlpLbyjpsmSb3hz07Q",,""
"khn00111","Reading: Social science — How-to Part 1 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-social-science-passage","Watch Sal work through Part 1 of an SAT Reading: Social science passage.","khan Academy","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6LAPowuyl67k5QwR-VNeQ5XUqmN5MVjQoy4P_5ayYM2PCsjj_wMWl8aYp",,""
"khn00112","Reading: History and social studies — How-to Part 1 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-history-passage","Watch Sal work through Part 1 of an SAT Reading: History and social studies passage.","khan Academy","https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSCWDQbH37CoWlD6syeu2cpSu6ExVsao3T667zT0nESGVGSAfi-snPhuzI",,""
"khn00113","Reading: History and social studies — How-to Part 2 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-history-questions","Watch Sal work through Part 2 of an SAT Reading: History and social studies passage.","khan Academy","https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRV1V-OOJgt-a1g3lptp_iTUZcU9CAMmNX88srAd8cN_cbuMKlX2An4q6UB",,""
"khn00114","Misunderstanding evolution: a historian's perspective on Social ...","https://www.khanacademy.org/humanities/ap-us-history/period-6/apush-gilded-age/v/darwinism-vs-social-darwinism-part-2","Does ""survival of the fittest"" apply to human culture? Kim and Emily continue their discussion of the theory of evolution and how Gilded Age sociologists mistakenly applied it to race and class.","khan Academy","https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTZRBSW1fxE23yze4GY8S9IGi2O7fTLhk9qMsF4zoI_yEUW_pbuFyWou5Z7",,""
"khn00115","Reading: Social science — How-to Part 2 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-social-science-questions","Watch Sal work through Part 2 of an SAT Reading: Social science passage.","khan Academy","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyxn3EhDbu5LcEFzkvp-pREYhWLRSHJU84arKQfEu_XyuOqMKBpheVogMI",,""
"khn00116","Roman social and political structures (video) ","https://www.khanacademy.org/humanities/world-history/ancient-medieval/roman-empire/v/roman-social-and-political-structures","Patricians and plebeians; Roman citizens, Senators and Consuls: learn about the political and social structures of ancient Rome.","khan Academy","https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSzQmQY7UjOtGY5GNeFyqlOcAOGrGf_zX9Z7FFghFYGyRD-PNGRtk53Anc",,""
"khn00117","Misunderstanding evolution: a biologist's perspective on Social ...","https://www.khanacademy.org/humanities/ap-us-history/period-6/apush-gilded-age/v/darwinism-vs-social-darwinism-part-1","In the late nineteenth century, sociologists misused Darwin's theory of evolution to justify racism. KA's historian Kim and biologist Emily discuss how evolution really works and how sociologists in the Gilded Age misunderstood its application to human society.","khan Academy","https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSPHKkPo0mDmxuyoXKOs3H4UEOafehgYF9x0G2zLXgffyXHRfLRR0LgJ9qC",,""
"khn00118","Social, political, and environmental characteristics of early civilizations","https://www.khanacademy.org/humanities/world-history/world-history-beginnings/birth-agriculture-neolithic-revolution/a/why-did-human-societies-get-more-complex","The growth of agriculture resulted in intensification, which had important consequences for social organization. Larger groups gave rise to new challenges and required more sophisticated systems of social administration. Complex societies took the forms of larger agricultural villages, cities, city-states, and states, which ...","khan Academy","https://cdn.kastatic.org/googleusercontent/VloqaMqMQSTmQ4AtaHKrJqgpfen_iPMDrbkQpx5k1LPigqA-n107WfAhtA1-SJET-aaXeubNLn3fe8QWf4TkL8ug",,""
"khn00119","Focus on social structures: gender in medieval Muslim societies ...","https://www.khanacademy.org/humanities/world-history/medieval-times/social-institutions-in-the-islamic-world/e/focus-on-social-structures--gender-in-medieval-muslim-societies","""There are myriad historical, geographical, socioeconomic, religious-doctrinal, and legal differences within the category of women and Islam. Much of the variation in the situations of women in the Muslim world is governed by class as well as religious, ethnic, and social considerations. Women of the same social class have ...","khan Academy","https://cdn.kastatic.org/googleusercontent/IHikAHEmxIJ0OjxKHg0E4ifAxbkZVU2E3ZsTbHzH0Tq0Mum-o3HrHzMhepwu4f1EMZaVJNTLMCtBWT-hOCH_U34",,""
"khn00120","Biological explanations of social behavior in animals questions ...","https://www.khanacademy.org/test-prep/mcat/individuals-and-society/biological-explanations-of-social-behavior-in-animals/e/biological-explanations-of-social-behavior-in-animals-questions","Questions pertaining to the biological explanation of social behavior in animals.","khan Academy","https://cdn.kastatic.org/googleusercontent/-TP29QNwYQdeRIvp3kj-l6YZRMD3VWTOCKLZL5VrKPkITiGNISY2DS5hO95FGnJhDoN2yZlpLbyjpsmSb3hz07Q",,""
"khn00121","Reading: Social science — How-to Part 1 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-social-science-passage","Watch Sal work through Part 1 of an SAT Reading: Social science passage.","khan Academy","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6LAPowuyl67k5QwR-VNeQ5XUqmN5MVjQoy4P_5ayYM2PCsjj_wMWl8aYp",,""
"khn00122","Reading: History and social studies — How-to Part 1 (video) ","https://www.khanacademy.org/test-prep/sat/sat-reading-writing-practice/new-sat-reading/v/reading-history-passage","Watch Sal work through Part 1 of an SAT Reading: History and social studies passage.","khan Academy","https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSCWDQbH37CoWlD6syeu2cpSu6ExVsao3T667zT0nESGVGSAfi-snPhuzI",,""
